ROW_ID,V1T27_1921,PR,CD_NO,CSD_NO,PR_CD_CSD,CSD_TYPE,POP_TOT_1921,Founded,Founded_context,Incorporated,Incorporated_context,Railway_arrives,Railway_lines,First_post_office,Post_office_context,First_church,First_church_context,First_school,First_school_context,Residential_school,Medical,Medical_context,Justice_system,Justice_system_context,First_cemetery,Cemeteries_context,First_newspaper,Newspapers,Colonization_companies,Colonization_companies_context,Land_office_established,Digital_local_history_source
3919,SK176060,SK,176,60,Pense,VL,247,1890.0,"Settlement in the area began in 1881, seven buildings were on the townsite by 1890, but accelerated in 1900.",1904.0,,1882.0,"CPR, GTPR",1883,1883 - First postmaster appointed.,1887.0,1887 - Unnamed Anglican church (possibly All Saints Church); 1905 - St. Andrew Presbyterian Church; ,1903.0,1903 - First school built in Pense.,,1902.0,1902 - Earliest dated doctor in Pense (G. H. Ramsay).,1913.0,1913 - A village policeman is mentioned but not named.,1885.0,1885 - Earliest burial in Cottonwood Cemetery. 1889 - Earliest burial in All Saints Anglican Cemetery.,1910.0,1910 - The Pense Herald,,,,https://digitalcollections.ucalgary.ca/asset-management/2R3BF1O3THYFZ
3953,SK177025,SK,177,25,Caron,T,243,1890.0,Townsite seems to have been established by 1890 but unsure of that claim.,1904.0,,1882.0,"CPR, GTPR",1883,1884 - First postmaster appointed.,1907.0,1907 - Unnamed Presbyterian church; undated but seemingly prior to 1921 - Church of the Good Shepherd (Anglican),1905.0,1905 - First school in Caron built.,,1917.0,1917 - First doctor with a date associated in Caron (Theodore G. H. Drake).,1895.0,1895 - NWMP depot in Caron.,1899.0,1899 - Earliest burial in Caron Cemetery.,,"Local history book has mentions of ""a local newspaper"" but no names or dates given and may not have been in Caron.",,,,https://digitalcollections.ucalgary.ca/asset-management/2R3BF1OGJ23IM
3921,SK176062,SK,176,62,Pilot Butte,VL,129,1890.0,,1913.0,,1882.0,"CPR, CNoR, GTPR",1899,1899 - First postmaster appointed.,1903.0,"1903 - Earliest date given for St. George's Anglican Church; 1913 - earliest date given for a 2nd church in Pilot Butte, likely the Presbyterian or Methodist church but source unclear.",,"Sources unclear - either a schoolhouse existed prior to 1913, or was built in 1915.",,,,1890.0,1890 - NWMP division B was active in Pilot Butte.,1905.0,1905 - Earliest burial in St. George Anglican Cemetery,,,,,,
3954,SK177026,SK,177,26,Craik,T,570,1890.0,"1890 - Established as a railway station site for QLSRSC, but settlement started in the early 1900s.",1903.0,,1889.0,QLSRSC,1903,"1903 - First postmaster appointed, first post office built.",1904.0,1904 - St. Agnes Anglican Church; 1905 - Unnamed Methodist church; 1905 - Knox Presbyterian Church; 1924 - St. Joseph's Roman Catholic Church;,1904.0,1904 - First school of Craik School District #891 built.,,1942.0,1910 - First cottage hospital established. 1942 - The Craik Community hospital opened.,1905.0,1905 - RNWMP depot established.,1904.0,1904 - The Craik Cemetery established.,1908.0,"1908 - The Craik Weekly News (first found date, may have been established earlier)",,,,
3893,SK176034,SK,176,34,Bethune,VL,220,1890.0,The village of Bethune was founded with the coming of the railway.,1912.0,,1889.0,QLSRSC,1905,1905 - First postmaster appointed.,1910.0,1910 - St. Paul's Anglican Church; 1916 - Bethune Presbyterian Church,1906.0,1906 - First school in Bethune opened.,,,,,,1898.0,1898 - Earliest burial in Bethune Cemetery.,,,,"Undated - P.V. Valin operated in the Bethune area, but unsure if involved in settling Bethune.",,
3648,SK171029,SK,171,29,Carievale,VL,175,1892.0,,1903.0,,1892.0,CPR,1891,1891 - First postmaster appointed.,1900.0,1900 - Carievale Methodist Church; 1905 - Holy Trinity Anglican Church,1905.0,1905 - First school in the village of Carievale built.,,1903.0,1903 - First resident doctor (R. B. Mills) in Carievale.,,,1907.0,"Prior to 1900 - Original Carievale Cemetery, closed in 1907. 1907 - Carievale Cemetery.",,,,,,
3644,SK171025,SK,171,25,Estevan,T,2290,1892.0,,1899.0,,1892.0,"CPR (first), CNoR",1892,1892 - First postmaster appointed.,1892.0,"1892 - Two churches established, Trinity Methodist Church and Westminster Presbyterian Church",1892.0,1892 - First school was held in rented rooms; a second temporary school (construction date unknown) was used until 1895 when the Central (Stone) School was built,,1910.0,1910 - Beckel Hospital operated in a home; 1912 - unnamed hospital opened (possibly? Corner Souris Ave (Highway 47) and Perkins St.),1874.0,1874 - Wood End Post created south of Estevan as part of the March West; 1897 the NWMP moved to Estevan,1898.0,1898 - Grace Pioneer Cemetery; 1900 - Estevan City Cemetery,1903.0,1903 - The Estevan Mercury,1879.0,1879 - Possibly the Manitoba South-Western Colonization Railway Company? Unable to find reliable sources.,1908.0,
4305,SK184035,SK,184,35,Melfort,T,1746,1892.0,"1892 - The founding of the Stoney Creek Settlement, which would be relocated and become Melfort.",1903.0,,1905.0,CNoR,1892,1892 - First postmaster appointed.,1904.0,1904 - United Church (Methodist); 1915 - Brockington Mission Covenant Church (Lutheran? Unsure),,Cannot find date for any of the early schools; three possibilities (Melfort School District No. 54; Melfort School District No. 318; Melfort School District No. 1037) I suspect it is 1037 that is Melfort proper.,,1907.0,1907 - Lady Minto Hospital,1905.0,1905 - NWMP F Troop activity in the Melfort area recorded.,1890.0,1890 - earliest burial in Mount Pleasant Cemetery,1903.0,1903 - The Melfort Moon; 1908 - The Carrot River Journal (formerly the Prince Albert Advocate),,,,
3646,SK171027,SK,171,27,Antler,VL,145,1892.0,,1905.0,,1900.0,CPR,1900,1900 - First postmaster appointed.,1908.0,1908 - Antler Methodist Church,1901.0,1901 - First school in Antler built.,,1909.0,"1906 - Early doctor (Dr. Hunter) in Antler, but unclear if he practiced medicine there; 1909 - Earliest recorded doctors (Drs. Giles and C. Hewitt) in Antler.",1915.0,"Prior to 1915 - Village constables listed as Richard McComb, Alfred Teeple, Harry Hopkins, Len Hawkins and Richard Coulson.",1908.0,1908 - Antler Cemetery established.,1905.0,1905-1908 - The Antler Arrow,,,,https://digitalcollections.ucalgary.ca/asset-management/2R3BF1SJL867A
3827,SK175024,SK,175,24,Lemberg,T,472,1892.0,1892 - When sustained homesteading around Lemberg began.,1904.0,,1904.0,CPR,1904,1904 - First postmaster appointed.,1901.0,"1901 - St. Michael's Roman Catholic Church; 1906 - Lemberg Lutheran Church; 1907 - Lemberg Methodist Church; ""Early 1900s"" - Lemberg Baptist Church; ",1904.0,"1904 - First private schoolhouse ""built prior to 1904""; 1906 - First public school built.",,1903.0,1903 - First doctor (Dr. Knocke),,"""First town police was Joseph Gaye"" but no date given besides ""early 1900s"".",1908.0,1908 - Earliest burial in Lemberg & District Cemetery,1907.0,1907 - The Lemberg Leader; 1909 - The Budget; 1912 - The Evidence; 1920 - The Lemberg Star,,Fertile Belt Colonization Company (undated),,
4339,SK185029,SK,185,29,Rosthern,T,1074,1893.0,1893 - Establishment date based on the creation of the post office.,1898.0,,1890.0,"QLSRSC (first), CPR (took over the line from QLSRSC 1896-1906); CNoR (took over from CPR 1906 until bought out by CN)",1893,1893 - First postmaster appointed.,1890.0,1890 - Christ Evangelical Lutheran Church; 1902 - St. Andrew's United Church (Presbyterian); 1902 - St. Paul 's Evangelical United Brethren Church; 1903 - Rosthern Mennonite Church (Church of New Jerusalem? unsure); 1903 - St. Augustine's Anglican Church; 1903 - St. Odilon 's Roman Catholic Church; 1921 - The Seventh Day Adventist Church; undated Jewish synagogue; ,1898.0,1898 - One-room school house is built.,,1912.0,1912 - The Alexandra Hospital,1900.0,1900 - NWMP F Troop activity in the Rosthern area recorded.,1891.0,1891 - Rosthern Pioneer Cemetery; 1896 - Mennonite Cemetery; ,1902.0,1902 - The Rosthern Enterprise (renamed Saskatchewan Valley News in 1922),,1922 - Canadian Mennonite Board of Colonization,,
3691,SK172025,SK,172,25,Yellow Grass,T,468,1893.0,"Settlement in the area began in 1887, but the arrival of the railway 6 years later marks the establishment of Yellow Grass.",1903.0,,1893.0,CPR,1896,1896 - First post office built.,,1902 - Unnamed Methodist church; 1903 - Unnamed Presbyterian church; 1908 - Church of Christ; 1920 - Peace Lutheran Church; 1913 - St. James Anglican Church,1900.0,1900 - First schoolhouse opened.,,1903.0,1903 - First resident doctor (Wellington Stephens) set up in town.,1906.0,1906 - First town constable (W. E. Laking) appointed.,1905.0,1905 - Yellow Grass Cemetery established.,1905.0,1905 - The Yellow Grass Rag (renamed The Yellow Grass Journal in 1910); 1910 - The Yellow Grass Herald,,,,
3688,SK172022,SK,172,22,Milestone,T,472,1893.0,"1893 - Founded by CPR, though settlement mostly began in 1900.",1903.0,,1893.0,CPR,1900,1900 - First postmaster appointed and first post office opened.,1903.0,1903 - Milestone Presbyterian Church; 1904 - Milestone Methodist Church; 1906 - Church of Christ; 1907 - St. Aloysius Roman Catholic Church; 1909 - Holy Trinity Anglican Church; ,1902.0,1902 - First schoolhouse opened in Milestone District #595.,,1902.0,1902 - First doctor (Miles La Claire),1904.0,1904 - RNWMP Milestone detachment opened.,1902.0,1902 - Earliest burial in Milestone Cemetery,1906.0,1906 - The Milestone Mail,,,,
3916,SK176057,SK,176,57,Montmartre,VL,287,1893.0,"Pierre Foursin recruited and founded this French colony, with the first colonists arriving in 1893. ",1909.0,,1907.0,CNoR,1907,1907 - First postmaster appointed.,1901.0,1901 - Sacred Heart Mission Roman Catholic Church,1905.0,1905 - First schoolhouse opened.,,1896.0,1896 - First doctor (Dr. Bouju) arrives in Montmartre.,1915.0,1915 - RNWMP depot recorded in Montmartre.,1900.0,1900 - Earliest burial in Sacred Heart Roman Catholic Cemetery,,,1893.0,The colony was founded by the Foncier Society of France.,,
3849,SK175046,SK,175,46,Neudorf,VL,500,1895.0,Establishment of Neudorf marked by the opening of the post office.,1907.0,,1904.0,CPR,1895,1895 - First post office opened.,1896.0,1896 - Trinity Lutheran Church; 1906 - Neudorf Evangelical Church; 1914 - Christ Lutheran Church,1905.0,"1905 - The Henry School, first schoolhouse for Neudorf School #392.",,1909.0,"1909 - First permanent practice in Neudorf, Dr. T.R. Wellwood; Neudorf did have a hospital (closed in 1969) but I can't find any record of when it opened. ",1915.0,1915 - RNWMP depot and reserve operating in Neudorf.,1917.0,"1917 - Earliest burial at Neudorf Cemetery. Earlier burials are likely in church cemeteries, but documentation is difficult to find.",,,,,,https://digitalcollections.ucalgary.ca/asset-management/2R3BF1ODU3JU1
3844,SK175041,SK,175,41,Grayson,VL,222,1896.0,"Village originally named Nieven, settlers started in the area in 1896.",1906.0,,1904.0,CPR,1904,1904 - First postmaster appointed.,1907.0,1907 - Our Lady of Perpetual Help/St. Mary's Roman Catholic Church; 1918 - Zion Lutheran Church,1906.0,1906 - First public school in Grayson opened; 1916 - Ottenhouse Roman Catholic Separate School moved to Grayson.,,1905.0,1905 - First resident doctor (James Moore) in Grayson.,1914.0,1914 - Earliest date given for a village constable (Mr. Johnston).,1901.0,1901 - Earliest burial in St. Mary Cemetery.,1912.0,1912-1913 - The Grayson News,,,,
3926,SK176067,SK,176,67,Vibank,VL,277,1896.0,1896 - Settlement in the area led to the formation of the Tache School District.,1911.0,,1907.0,CNoR,1908,1908 - First postmaster appointed; 1909 - the post office was moved to Vibank townsite.,1903.0,1903 - St. Paul's Roman Catholic Church; 1909 - Emmanuel Lutheran Church.,1914.0,1914 - First schoolhouse in Vibank townsite.,,1919.0,1919 - First resident doctor (Dr. Arpin) in Vibank.,,,1904.0,1904 - Earliest burial in Emmanuel Lutheran Cemetery; 1905 - Earliest burial in St. Paul's Catholic Cemetery.,,,,,,
3887,SK176028,SK,176,28,Rouleau,T,590,1897.0,"1897 - Settlers started arriving to the area, first postmaster appointed.",1903.0,,1893.0,CPR,1897,1897 - First postmaster appointed; 1905 - First stand-alone post office built.,1902.0,1902 - Rouleau Baptist Church; 1903 - St. Andrew's Presbyterian Church; 1903 - Unnamed Methodist church; 1909 - St. John the Evangelist Anglican Church; 1913 - St. Patrick's Catholic Church; 1932 - Apostolic Church,1901.0,1901 - First one-room schoolhouse of Rouleau Public School District #596 built.,,1910.0,1910 - The Rouleau Hospital opens (unclear if it's a standalone or cottage hospital),1904.0,1904 - RNWMP patrolled the area; 1909 - first town constable appointed.,1902.0,1902 - The Rouleau Cemetery established.,1905.0,1905 - The Rouleau Enterprise,1902.0,1902 - Luse Land Company,,
3650,SK171031,SK,171,31,Forget,VL,257,1897.0,"Establishment of first settlement, Alma, left for townsite of Forget where the railway came through.",1904.0,,1904.0,CPR,1904,1897 - First postmaster appointed in Alma; 1904 - First postmaster apppointed in Forget.,1905.0,1905 - Our Lady of La Salette Roman Catholic Church (a previous church had existed but is undated); 1911 - The Union Church (nominally Methodist),1905.0,1905 - First public school in Forget; 1916 - First school of Forget Protestant Separate School opened.,,1910.0,1910 - Earliest dated doctor (L. A. Blagdon) in Forget.,1919.0,1919 - Earliest dated constable (Charles Augey) but law enforcement definitely present before then.,1893.0,1893 - Earliest burial at Our Lady Salette Roman Catholic Cemetery; 1908 - Earliest burial in Mountain View Cemetery,1905.0,1905 - The Forget Mail,,"No company involved, but Monseigneur Jean-Isadore Gaire was instrumental in colonizing the area.",,
4046,SK179018,SK,179,18,Canora,T,1230,1897.0,Exact founding date unclear - I chose the date for the first major block settlement in the area.,1905.0,,1905.0,"CNoR, GTPR",1904,1904 - First postmaster appointed.,1928.0,1928 - Holy Trinity Ukrainian Greek Orthodox Church,1912.0,1912 - Canora Public School existed by then. I believe was built earlier but cannot find a primary source for that.,,1913.0,1913 - Hugh Waddell Memorial Hospital (also known as Canora Hospital),1910.0,1910 - NWMP depot recorded.,1904.0,"Canora Cemetery - I found conflicting dates, one says 1904 another says 1916.",1907.0,1907 - The Canora Advertiser (was renamed the Canora Courier in 1927),1905.0,"1905 - The Doukhobor Trading Company (not sure if this really fits the definition of colonization company, but it was highly influential in the settlement of Canora)",,
3687,SK172021,SK,172,21,Weyburn,C,3193,1898.0,"Conflicting dates for incorporation - Encyclopedia of Sask says 1900, City of Weyburn says 1902.",1900.0,,1893.0,"CPR (first), CNoR, GTPR",1895,1895 - First postmaster appointed.,1899.0,"1899 - a unnamed Methodist church (New Grace Methodist Church, maybe?); 1906 - St. Vincent de Paul Catholic Church and Knox Presbyterian Church constructed same year.",1899.0,1899 or 1900 - conflicting dates for the construction of the stone schoolhouse,,1905.0,1905 - First private hospital; 1913 - Weyburn General Hospital,1912.0,1902 - NWMP/RCWMP may have been in Weyburn but thin sources for this; 1912 is date is the first municipal police force.,1889.0,1889 - Mountain View Pioneer Cemetery; 1916 Horne (Weyburn) Cemetery,1902.0,1902 - The Weyburn Herald; 1909 - The Weyburn Review,1906.0,Between 1901-1906 - J. Heber Haslam,1914.0,
4350,SK185040,SK,185,40,Hague,VL,228,1898.0,"Hague began as the Hague-Osler Mennonite Reserve, established in 1895, but the townsite of Hague was established in 1898.",1903.0,,1890.0,QLSRSC,1896,1896 - First postmaster appointed.,1910.0,1910 - Rosenort Mennonite Church; 1929 - Hague Zion Lutheran Church,1903.0,"First school in Hague undated, but was likely built in 1903.",,,Undated but prior to 1925 - Early doctor (J. M. Uhrich) in Hague.,,,1904.0,1904 - Earliest burial in Old Hague Cemetery,,,,"Undated - Not directly a colonization company, but the financial firm Osler, Hammond, and Nanton were the ones who helped the Mennonites purchase land.",,
4309,SK184039,SK,184,39,Star City,VL,591,1898.0,Settlers/squatters began arriving in the area in 1898.,1909.0,,1905.0,CNoR,1902,1902 - First postmaster appointed.,1908.0,"1908 - St. Thomas Anglican Church; 1911 - St. Adrian Roman Catholic Church; 1912 - Star City Church (Presbyterian or Methodist, unclear); ",1908.0,1908 - First schoolhouse built.,,1906.0,"1906 - No hospital established in Star City, so 1906 is when the first doctor (Dr. L. W. Brigham) opened a practice in the village.",1909.0,1909 - First policemen appointed.,1903.0,1903 - Earliest recorded burial at Star City Cemetery.,1918.0,1918 - The Star City Echo,,,,https://digitalcollections.ucalgary.ca/archive/Star-City---pioneer-days-to-jubilee-year-2R3BF1F3KNBY8.html
